C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_219.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_219.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_219.jpg,0,0,0,3.801007
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_289.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_289.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_289.jpg,0,0,0,3.778074
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_360.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_360.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_360.jpg,0,0,0,3.747712
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_431.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_431.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_431.jpg,0,0,0,3.717594
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_502.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_502.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_502.jpg,0,0,0,3.695165
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_573.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_573.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_573.jpg,0,0,0,3.66547
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_640.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_640.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_640.jpg,0,0,0,3.643355
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_707.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_707.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_707.jpg,0,0,0,3.621374
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_775.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_775.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_775.jpg,0,0,0,3.592271
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_842.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_842.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_842.jpg,0,0,0,3.570597
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_910.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_910.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_910.jpg,0,0,0,3.541903
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_08_976.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_08_976.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_08_976.jpg,0,0,0,3.520534
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_048.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_048.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_048.jpg,0,0,0,3.499294
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_115.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_115.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_115.jpg,0,0,0,3.471126
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_181.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_181.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_181.jpg,0,0,0,3.45017
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_248.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_248.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_248.jpg,0,0,0,3.429355
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_315.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_315.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_315.jpg,0,0.1397821,0,3.455096
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_382.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_382.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_382.jpg,0,0.3265981,0,3.621
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_452.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_452.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_452.jpg,0,0.5640929,0,4.045717
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_521.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_521.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_521.jpg,0,0.7418292,0,4.509548
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_590.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_590.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_590.jpg,0,0.9772281,0,5.321208
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_658.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_658.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_658.jpg,0,1,0,6.013083
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_728.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_728.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_728.jpg,0,1,0,6.702174
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_796.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_796.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_796.jpg,0,1,0,7.614717
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_863.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_863.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_863.jpg,0,1,0,8.29447
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_09_934.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_09_934.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_09_934.jpg,0,1,0,9.19462
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_002.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_002.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_002.jpg,0,1,0,9.865089
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_069.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_069.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_069.jpg,0,1,0,10.5316
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_140.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_140.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_140.jpg,0,1,0,11.51328
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_207.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_207.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_207.jpg,0,1,0,11.82364
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_274.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_274.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_274.jpg,0,1,0,12.96955
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_340.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_340.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_340.jpg,0,1,0,13.68487
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_408.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_408.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_408.jpg,0,1,0,14.01036
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_475.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_475.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_475.jpg,0,1,0,14.96742
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_542.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_542.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_542.jpg,0,1,0,15.83882
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_613.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_613.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_613.jpg,0,1,0,16.67465
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_684.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_684.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_684.jpg,0,1,0,17.07558
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_751.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_751.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_751.jpg,0,1,0,17.9269
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_818.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_818.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_818.jpg,0,1,0,18.72187
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_885.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_885.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_885.jpg,0,1,0,19.18713
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_10_956.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_10_956.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_10_956.jpg,0,1,0,20.01644
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_11_028.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_11_028.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_11_028.jpg,0,1,0,20.72369
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_11_095.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_11_095.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_11_095.jpg,0,1,0,21.51259
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_11_166.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_11_166.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_11_166.jpg,0,1,0,22.05744
C:\Users\PC\Desktop\YuJen\data\IMG\center_2020_05_23_03_33_11_236.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\left_2020_05_23_03_33_11_236.jpg,C:\Users\PC\Desktop\YuJen\data\IMG\right_2020_05_23_03_33_11_236.jpg,0,1,0,22.85829
